id	reason
rxn18101	Abstract
rxn18103	MI
rxn18104	MI
rxn18109	Abstract
rxn18112	Abstract
rxn18113	MI
rxn18115	Abstract
rxn18116	OBS
rxn18117	Abstract
rxn18118	Abstract
rxn18121	MI
rxn18127	MI
rxn18128	Abstract
rxn18129	MI
rxn18134	MI
rxn18135	Abstract
rxn18137	OBS
rxn18139	MI
rxn18140	MI
rxn18141	MI
rxn18142	Abstract
rxn18144	Abstract
rxn18145	Abstract
rxn18146	MI
rxn18147	MI
rxn18148	MI
rxn18149	Abstract
rxn18150	MI
rxn18152	Abstract
rxn18153	OBS
rxn18155	MI
rxn18156	Abstract
rxn18158	MI
rxn18160	Abstract
rxn18161	MI
rxn18162	CI
rxn18163	MI
rxn18164	MI
rxn18165	CI
rxn18168	Abstract
rxn18169	Abstract
rxn18170	Abstract
rxn18171	CI
rxn18172	CI
rxn18173	CI
rxn18174	Abstract
rxn18175	CI
rxn18179	OBS
rxn18180	CI
rxn18181	CI
rxn18183	Abstract
rxn18184	CI
rxn18185	Abstract
rxn18186	MI
rxn18188	Abstract
rxn18354	Abstract
rxn18356	OBS
rxn18491	Abstract
rxn18573	OBS
rxn18658	OBS
rxn18663	OBS
rxn18669	Abstract
rxn18671	OBS
rxn18677	Abstract
rxn18680	Abstract
rxn18688	Abstract
rxn18696	Abstract
rxn18790	Abstract
rxn18898	OBS
rxn18899	Abstract
rxn18911	OBS
rxn18914	Abstract
rxn18915	Abstract
rxn18917	OBS
rxn18920	Abstract
rxn18922	Abstract
rxn18923	OBS
rxn18924	OBS
rxn18925	OBS
rxn18927	OBS
rxn18931	Abstract
rxn18933	OBS
rxn18934	OBS
rxn18935	Abstract
rxn18936	Abstract
rxn18937	CI
rxn18938	MI
rxn18939	Abstract
rxn18940	MI
rxn18941	MI
rxn18942	MI
rxn18943	Abstract
rxn18944	MI
rxn18946	MI
rxn18947	MI
rxn18948	MI
rxn18949	MI
rxn18950	MI
rxn18951	MI
rxn18952	MI
rxn18953	Abstract
rxn18954	MI
rxn18955	Abstract
rxn18956	OBS
rxn18958	MI
rxn18961	CI
rxn18963	CI
rxn18964	OBS
rxn18965	OBS
rxn18966	CI
rxn18967	OBS
rxn18968	Abstract
rxn18969	OBS
rxn18970	OBS
rxn18972	OBS
rxn18973	OBS
rxn18974	OBS
rxn18975	OBS
rxn18976	Abstract
rxn18977	OBS
rxn18978	MI
rxn18979	MI
rxn18980	Abstract
rxn18981	Abstract
rxn18982	Abstract
rxn18984	OBS
rxn18987	Abstract
rxn18989	OBS
rxn18991	Abstract
rxn18992	CI
rxn18993	Abstract
rxn18994	Abstract
rxn18995	Abstract
rxn18996	Abstract
rxn18997	Abstract
rxn18998	MI
rxn18999	OBS
rxn19000	OBS
rxn19003	Abstract
rxn19004	OBS
rxn19005	Abstract
rxn19006	MI
rxn19007	MI
rxn19008	Abstract
rxn19009	OBS
rxn19010	OBS
rxn19011	OBS
rxn19013	Abstract
rxn19014	MI
rxn19015	OBS
rxn19016	Abstract
rxn19017	OBS
rxn19018	OBS
rxn19019	CI
rxn19022	MI
rxn19023	MI
rxn19025	OBS
rxn19028	OBS
rxn19029	OBS
rxn19030	OBS
rxn19031	OBS
rxn19032	Abstract
rxn19033	Abstract
rxn19036	CI
rxn19037	Abstract
rxn19039	OBS
rxn19040	OBS
rxn19041	CI
rxn19042	CI
rxn19043	MI
rxn19048	CI
rxn19049	MI
rxn19051	MI
rxn19052	CI
rxn19053	MI
rxn19054	Abstract
rxn19055	CI
rxn19056	CI
rxn19057	Abstract
rxn19059	OBS
rxn19065	Abstract
rxn19066	MI
rxn19067	MI
rxn19068	Abstract
rxn19069	CI
rxn19070	CI
rxn19071	OBS
rxn19073	OBS
rxn19074	Abstract
rxn19075	OBS
rxn19076	Abstract
rxn19077	CI
rxn19078	CI
rxn19079	Abstract
rxn19081	Abstract
rxn19082	Abstract
rxn19083	MI
rxn19084	Abstract
rxn19085	OBS
rxn19086	Abstract
rxn19087	OBS
rxn19088	MI
rxn19096	MI
rxn19097	Abstract
rxn19098	Abstract
rxn19109	Abstract
rxn19110	CI
rxn19116	CI
rxn19117	CI
rxn19120	Abstract
rxn19121	CI
rxn19122	CI
rxn19123	OBS
rxn19124	OBS
rxn19125	MI
rxn19126	OBS
rxn19127	OBS
rxn19129	OBS
rxn19130	CI
rxn19131	Abstract
rxn19132	CI
rxn19133	CI
rxn19134	CI
rxn19135	OBS
rxn19136	MI
rxn19137	MI
rxn19138	MI
rxn19139	Abstract
rxn19140	OBS
rxn19141	OBS
rxn19142	OBS
rxn19143	Abstract
rxn19144	OBS
rxn19145	Abstract
rxn19146	MI
rxn19147	Abstract
rxn19148	Abstract
rxn19149	OBS
rxn19150	CI
rxn19151	CI
rxn19152	CI
rxn19153	MI
rxn19154	Abstract
rxn19155	OBS
rxn19156	OBS
rxn19157	OBS
rxn19158	Abstract
rxn19160	CI
rxn19161	OBS
rxn19162	MI
rxn19163	Abstract
rxn19165	Abstract
rxn19166	OBS
rxn19168	OBS
rxn19169	Abstract
rxn19170	CI
rxn19172	MI
rxn19173	MI
rxn19174	OBS
rxn19177	CI
rxn19178	CI
rxn19179	Abstract
rxn19180	OBS
rxn19181	OBS
rxn19182	Abstract
rxn19183	MI
rxn19184	CI
rxn19185	MI
rxn19186	MI
rxn19187	Abstract
rxn19188	CI
rxn19189	CI
rxn19190	CI
rxn19194	MI
rxn19195	MI
rxn19196	MI
rxn19197	MI
rxn19198	OBS
rxn19199	OBS
rxn19200	MI
rxn19201	MI
rxn19203	Abstract
rxn19204	CI
rxn19205	CI
rxn19206	CI
rxn19207	CI
rxn19208	OBS
rxn19209	Abstract
rxn19211	Abstract
rxn19212	CI
rxn19213	CI
rxn19217	OBS
rxn19218	OBS
rxn19219	OBS
rxn19221	Abstract
rxn19224	OBS
rxn19225	OBS
rxn19228	Abstract
rxn19229	Abstract
rxn19230	Abstract
rxn19231	Abstract
rxn19232	OBS
rxn19234	Abstract
rxn19236	Abstract
rxn19237	OBS
rxn19239	OBS
rxn19240	OBS
rxn19241	OBS
rxn19242	OBS
rxn19244	Abstract
rxn19245	CI
rxn19247	CI
rxn19249	Abstract
rxn19250	CI
rxn19251	Abstract
rxn19252	Abstract
rxn19253	OBS
rxn19254	CI
rxn19255	MI
rxn19256	Abstract
rxn19257	OBS
rxn19258	OBS
rxn19259	OBS
rxn19260	OBS
rxn19263	OBS
rxn19264	OBS
rxn19265	Abstract
rxn19267	Abstract
rxn19268	Abstract
rxn19269	OBS
rxn19270	Abstract
rxn19271	OBS
rxn19273	OBS
rxn19274	OBS
rxn19275	OBS
rxn19276	OBS
rxn19277	CI
rxn19278	Abstract
rxn19279	MI
rxn19280	MI
rxn19281	MI
rxn19282	MI
rxn19283	Abstract
rxn19284	MI
rxn19285	MI
rxn19286	Abstract
rxn19287	MI
rxn19288	Abstract
rxn19289	OBS
rxn19290	OBS
rxn19291	Abstract
rxn19292	Abstract
rxn19293	CI
rxn19295	CI
rxn19296	OBS
rxn19300	Abstract
rxn19302	MI
rxn19303	CI
rxn19304	MI
rxn19305	MI
rxn19306	MI
rxn19307	MI
rxn19308	MI
rxn19309	OBS
rxn19310	CI
rxn19311	MI
rxn19313	Abstract
rxn19314	Abstract
rxn19315	Abstract
rxn19316	OBS
rxn19317	Abstract
rxn19318	Abstract
rxn19319	CI
rxn19320	CI
rxn19321	CI
rxn19322	CI
rxn19324	CI
rxn19326	CI
rxn19327	OBS
rxn19328	Abstract
rxn19329	Abstract
rxn19331	Abstract
rxn19334	Abstract
rxn19335	Abstract
rxn19336	Abstract
rxn19337	OBS
rxn19338	OBS
rxn19339	OBS
rxn19340	OBS
rxn19341	OBS
rxn19343	CI
rxn19344	CI
rxn19345	CI
rxn19346	CI
rxn19347	OBS
rxn19348	Abstract
rxn19349	Abstract
rxn19351	CI
rxn19352	Abstract
rxn19353	Abstract
rxn19354	MI
rxn19355	Abstract
rxn19356	Abstract
rxn19357	Abstract
rxn19358	OBS
rxn19359	OBS
rxn19360	Abstract
rxn19361	CI
rxn19362	CI
rxn19363	Abstract
rxn19364	Abstract
rxn19365	Abstract
rxn19368	OBS
rxn19372	Abstract
rxn19373	OBS
rxn19374	Abstract
rxn19375	OBS
rxn19376	Abstract
rxn19377	OBS
rxn19380	Abstract
rxn19381	OBS
rxn19382	Abstract
rxn19383	Abstract
rxn19384	OBS
rxn19385	Abstract
rxn19414	OBS
rxn19446	MI
rxn19449	OBS
rxn19450	Abstract
rxn19451	OBS
rxn19452	Abstract
rxn19454	Abstract
rxn19456	Abstract
rxn19458	Abstract
rxn19459	Abstract
rxn19460	MI
rxn19465	OBS
rxn19466	OBS
rxn19467	MI
rxn19468	Abstract
rxn19469	OBS
rxn19470	Abstract
rxn19471	OBS
rxn19475	OBS
rxn19476	CI
rxn19485	OBS
rxn19487	OBS
rxn19488	OBS
rxn19489	Abstract
rxn19514	OBS
rxn19543	Abstract
rxn19545	OBS
rxn19546	Abstract
rxn19556	OBS
rxn19567	CI
rxn19568	OBS
rxn19570	Abstract
rxn19573	Abstract
rxn19574	OBS
rxn19575	Abstract
rxn19601	OBS
rxn19630	OBS
rxn19631	Abstract
rxn19632	MI
rxn19633	MI
rxn19634	MI
rxn19635	MI
rxn19637	OBS
rxn19638	MI
rxn19641	OBS
rxn19642	OBS
rxn19643	OBS
rxn19645	OBS
rxn19646	OBS
rxn19647	Abstract
rxn19648	CI
rxn19649	Abstract
rxn19650	MI
rxn19651	MI
rxn19652	MI
rxn19653	MI
rxn19654	Abstract
rxn19655	OBS
rxn19660	OBS
rxn19661	OBS
rxn19662	OBS
rxn19663	OBS
rxn19664	OBS
rxn19666	OBS
rxn19668	OBS
rxn19669	OBS
rxn19670	Abstract
rxn19671	OBS
rxn19673	OBS
rxn19674	Abstract
rxn19675	Abstract
rxn19676	OBS
rxn19679	Abstract
rxn19680	CI
rxn19681	Abstract
rxn19682	CI
rxn19683	OBS
rxn19684	OBS
rxn19685	OBS
rxn19686	Abstract
rxn19688	CI
rxn19689	OBS
rxn19690	OBS
rxn19691	OBS
rxn19692	MI
rxn19693	MI
rxn19694	MI
rxn19695	Abstract
rxn19697	Abstract
rxn19698	MI
rxn19700	Abstract
rxn19701	Abstract
rxn19703	OBS
rxn19705	CI
rxn19706	CI
rxn19708	Abstract
rxn19710	CI
rxn19711	Abstract
rxn19712	MI
rxn19713	MI
rxn19714	OBS
rxn19717	Abstract
rxn19729	Abstract
rxn19730	OBS
rxn19731	OBS
rxn19732	OBS
rxn19733	Abstract
rxn19734	Abstract
rxn19735	Abstract
rxn19738	OBS
rxn19739	OBS
rxn19740	OBS
rxn19741	Abstract
rxn19742	OBS
rxn19743	Abstract
rxn19744	CI
rxn19745	Abstract
rxn19746	CI
rxn19747	CI
rxn19748	Abstract
rxn19749	MI
rxn19750	MI
rxn19751	Abstract
rxn19756	CI
rxn19757	Abstract
rxn19758	MI
rxn19759	MI
rxn19760	CI
rxn19761	Abstract
rxn19762	OBS
rxn19763	OBS
rxn19764	Abstract
rxn19765	OBS
rxn19766	Abstract
rxn19767	OBS
rxn19768	Abstract
rxn19769	OBS
rxn19771	CI
rxn19773	CI
rxn19775	OBS
rxn19776	OBS
rxn19777	CI
rxn19778	Abstract
rxn19786	OBS
rxn19794	OBS
rxn19795	Abstract
rxn19796	OBS
rxn19797	Abstract
rxn19800	OBS
rxn19801	OBS
rxn19804	OBS
rxn19806	OBS
rxn19808	OBS
rxn19810	Abstract
rxn19812	OBS
rxn19814	OBS
rxn19815	Abstract
rxn19816	Abstract
rxn19817	MI
rxn19818	CI
rxn19823	Abstract
rxn19824	Abstract
rxn19825	OBS
rxn19826	Abstract
rxn19827	OBS
rxn19828	Abstract
rxn19829	OBS
rxn19830	OBS
rxn19831	OBS
rxn19832	Abstract
rxn19833	Abstract
rxn19834	OBS
rxn19835	OBS
rxn19836	OBS
rxn19838	MI
rxn19839	CI
rxn19840	CI
rxn19841	CI
rxn19842	CI
rxn19844	Abstract
rxn19846	Abstract
rxn19847	MI
rxn19848	Abstract
rxn19849	OBS
rxn19851	Abstract
rxn19852	MI
rxn19853	MI
rxn19854	Abstract
rxn19855	OBS
rxn19856	Abstract
rxn19857	Abstract
rxn19858	OBS
rxn19859	MI
rxn19861	CI
rxn19862	MI
rxn19863	Abstract
rxn19864	MI
rxn19865	MI
rxn19866	Abstract
rxn19867	Abstract
rxn19868	Abstract
rxn19869	MI
rxn19870	OBS
rxn19871	OBS
rxn19872	OBS
rxn19874	CI
rxn19876	Abstract
rxn19877	CI
rxn19878	OBS
rxn19880	OBS
rxn19881	Abstract
rxn19882	Abstract
rxn19884	OBS
rxn19885	Abstract
rxn19886	OBS
rxn19887	OBS
rxn19888	MI
rxn19889	MI
rxn19891	OBS
rxn19892	OBS
rxn19893	OBS
rxn19894	CI
rxn19896	OBS
rxn19898	CI
rxn19899	Abstract
rxn19904	Abstract
rxn19905	OBS
rxn19906	MI
rxn19908	CI
rxn19909	CI
rxn19910	Abstract
rxn19912	OBS
rxn19913	CI
rxn19914	CI
rxn19915	Abstract
rxn19917	OBS
rxn19919	Abstract
rxn19921	Abstract
rxn19922	CI
rxn19923	Abstract
rxn19924	OBS
rxn19925	CI
rxn19927	CI
rxn19930	CI
rxn19931	Abstract
rxn19933	OBS
rxn19935	OBS
rxn19936	OBS
rxn19937	Abstract
rxn19938	MI
rxn19940	OBS
rxn19941	OBS
rxn19942	OBS
rxn19943	OBS
rxn19944	OBS
rxn19945	OBS
rxn19947	MI
rxn19948	Abstract
rxn19952	Abstract
rxn19953	CI
rxn19954	Abstract
rxn19955	OBS
rxn19956	OBS
rxn19957	OBS
rxn19958	Abstract
rxn19959	Abstract
rxn19960	MI
rxn19961	MI
rxn19966	MI
rxn19967	OBS
rxn19968	OBS
rxn19970	OBS
rxn19974	OBS
rxn19976	OBS
rxn19977	OBS
rxn19978	MI
rxn19979	OBS
rxn19980	OBS
rxn19981	OBS
rxn19982	OBS
rxn19986	OBS
rxn19988	OBS
rxn19989	OBS
rxn19992	Abstract
rxn19995	OBS
rxn19996	Abstract
rxn19997	CI
rxn19998	Abstract
rxn19999	Abstract
rxn20003	OBS
rxn20007	Abstract
rxn20009	OBS
rxn20010	Abstract
rxn20011	Abstract
rxn20012	OBS
rxn20013	OBS
rxn20014	Abstract
rxn20015	OBS
rxn20016	OBS
rxn20021	Abstract
rxn20022	Abstract
rxn20024	OBS
rxn20025	OBS
rxn20026	OBS
rxn20028	Abstract
rxn20029	Abstract
rxn20030	MI
rxn20033	MI
rxn20035	OBS
rxn20036	OBS
rxn20037	OBS
rxn20039	CI
rxn20040	OBS
rxn20041	OBS
rxn20043	CI
rxn20046	OBS
rxn20047	CI
rxn20050	MI
rxn20051	MI
rxn20052	Abstract
rxn20053	MI
rxn20054	MI
rxn20057	OBS
rxn20058	Abstract
rxn20061	MI
rxn20062	Abstract
rxn20063	CI
rxn20064	CI
rxn20065	Abstract
rxn20068	OBS
rxn20069	Abstract
rxn20112	OBS
rxn20158	OBS
rxn20159	Abstract
rxn20160	Abstract
rxn20161	OBS
rxn20162	OBS
rxn20168	Abstract
rxn20169	OBS
rxn20170	OBS
rxn20172	OBS
rxn20173	OBS
rxn20174	OBS
rxn20175	CI
rxn20177	OBS
rxn20179	OBS
rxn20182	Abstract
rxn20183	Abstract
rxn20185	Abstract
rxn20186	Abstract
rxn20187	Abstract
rxn20189	Abstract
rxn20190	OBS
rxn20191	Abstract
rxn20192	CI
rxn20194	Abstract
rxn20195	Abstract
rxn20197	OBS
rxn20199	OBS
rxn20200	Abstract
rxn20201	OBS
rxn20202	OBS
rxn20203	Abstract
rxn20204	OBS
rxn20206	Abstract
rxn20207	Abstract
rxn20210	Abstract
rxn20211	Abstract
rxn20212	Abstract
rxn20213	MI
rxn20214	Abstract
rxn20217	OBS
rxn20218	MI
rxn20219	OBS
rxn20223	Abstract
rxn20224	OBS
rxn20225	Abstract
rxn20226	OBS
rxn20227	OBS
rxn20229	Abstract
rxn20231	Abstract
rxn20232	Abstract
rxn20233	Abstract
rxn20234	Abstract
rxn20236	Abstract
rxn20238	CI
rxn20239	CI
rxn20240	Abstract
rxn20247	OBS
rxn20249	OBS
rxn20254	OBS
rxn20263	OBS
rxn20264	MI
rxn20265	Abstract
rxn20267	OBS
rxn20268	Abstract
rxn20269	OBS
rxn20273	CI
rxn20274	CI
rxn20275	CI
rxn20276	Abstract
rxn20277	MI
rxn20278	MI
rxn20279	Abstract
rxn20280	Abstract
rxn20281	OBS
rxn20282	Abstract
rxn20283	OBS
rxn20284	MI
rxn20286	Abstract
rxn20287	Abstract
rxn20288	CI
rxn20289	Abstract
rxn20291	Abstract
rxn20367	OBS
rxn20458	Abstract
rxn20459	OBS
rxn20461	OBS
rxn20462	Abstract
rxn20463	Abstract
rxn20464	MI
rxn20465	Abstract
rxn20466	MI
rxn20467	MI
rxn20468	Abstract
rxn20469	Abstract
rxn20471	OBS
rxn20472	Abstract
rxn20473	OBS
rxn20474	OBS
rxn20475	OBS
rxn20476	OBS
rxn20478	OBS
rxn20479	OBS
rxn20480	OBS
rxn20481	OBS
rxn20482	CI
rxn20483	Abstract
rxn20486	OBS
rxn20490	OBS
rxn20493	OBS
rxn20494	Abstract
rxn20495	OBS
rxn20496	OBS
rxn20498	OBS
rxn20499	OBS
rxn20500	Abstract
rxn20501	OBS
rxn20502	OBS
rxn20503	OBS
rxn20504	CI
rxn20505	MI
rxn20507	CI
rxn20509	OBS
rxn20510	Abstract
rxn20511	Abstract
rxn20512	Abstract
rxn20513	MI
rxn20514	MI
rxn20515	MI
rxn20516	MI
rxn20517	OBS
rxn20518	Abstract
rxn20520	MI
rxn20521	MI
rxn20523	OBS
rxn20524	MI
rxn20525	MI
rxn20526	Abstract
rxn20528	OBS
rxn20529	OBS
rxn20530	OBS
rxn20531	Abstract
rxn20532	OBS
rxn20534	Abstract
rxn20535	MI
rxn20537	CI
rxn20539	OBS
rxn20541	OBS
rxn20542	Abstract
rxn20543	OBS
rxn20544	OBS
rxn20547	Abstract
rxn20551	OBS
rxn20555	OBS
rxn20557	OBS
rxn20559	OBS
rxn20563	OBS
rxn20565	OBS
rxn20567	Abstract
rxn20568	OBS
rxn20569	Abstract
rxn20570	OBS
rxn20571	Abstract
rxn20573	OBS
rxn20574	OBS
rxn20575	Abstract
rxn20576	Abstract
rxn20577	Abstract
rxn20578	OBS
rxn20579	OBS
rxn20580	Abstract
rxn20581	OBS
rxn20582	CI
rxn20584	CI
rxn20586	CI
rxn20587	CI
rxn20588	CI
rxn20589	CI
rxn20590	OBS
rxn20591	OBS
rxn20592	OBS
rxn20594	Abstract
rxn20595	Abstract
rxn20596	OBS
rxn20597	Abstract
rxn20599	OBS
rxn20600	OBS
rxn20601	Abstract
rxn20602	Abstract
rxn20603	Abstract
rxn20604	Abstract
rxn20605	CI
rxn20607	OBS
rxn20608	OBS
rxn20609	CI
rxn20610	Abstract
rxn20611	Abstract
rxn20612	Abstract
rxn20613	Abstract
rxn20614	Abstract
rxn20615	Abstract
rxn20616	CI
rxn20618	CI
rxn20619	OBS
rxn20620	Abstract
rxn20621	Abstract
rxn20622	Abstract
rxn20623	Abstract
rxn20624	Abstract
rxn20625	OBS
rxn20626	OBS
rxn20630	OBS
rxn20633	OBS
rxn20634	Abstract
rxn20635	Abstract
rxn20636	Abstract
rxn20637	OBS
rxn20638	OBS
rxn20639	CI
rxn20641	Abstract
rxn20642	MI
rxn20644	OBS
rxn20646	CI
rxn20649	OBS
rxn20650	Abstract
rxn20651	CI
rxn20652	Abstract
rxn20653	OBS
rxn20655	OBS
rxn20656	OBS
rxn20657	CI
rxn20658	CI
rxn20659	OBS
rxn20660	Abstract
rxn20661	OBS
rxn20663	OBS
rxn20666	CI
rxn20667	MI
rxn20668	Abstract
rxn20669	Abstract
rxn20670	Abstract
rxn20671	CI
rxn20672	Abstract
rxn20673	Abstract
rxn20674	OBS
rxn20675	CI
rxn20676	CI
rxn20677	Abstract
rxn20681	CI
rxn20682	Abstract
rxn20683	OBS
rxn20686	Abstract
rxn20687	OBS
rxn20689	CI
rxn20693	CI
rxn20694	CI
rxn20695	CI
rxn20696	CI
rxn20697	CI
rxn20698	Abstract
rxn20701	Abstract
rxn20703	Abstract
rxn20704	Abstract
rxn20705	MI
rxn20712	Abstract
rxn20714	Abstract
rxn20719	Abstract
rxn20724	Abstract
rxn20725	CI
rxn20726	CI
rxn20728	CI
rxn20729	Abstract
rxn20731	Abstract
rxn20734	CI
rxn20735	CI
rxn20736	CI
rxn20737	CI
rxn20745	Abstract
rxn20754	OBS
rxn20769	Abstract
rxn20770	MI
rxn20771	Abstract
rxn20772	CI
rxn20773	MI
rxn20774	OBS
rxn20775	Abstract
rxn20777	OBS
rxn20778	Abstract
rxn20779	OBS
rxn20781	CI
rxn20782	CI
rxn20783	CI
rxn20786	MI
rxn20788	OBS
rxn20789	Abstract
rxn20790	MI
rxn20792	CI
rxn20793	Abstract
rxn20794	Abstract
rxn20796	OBS
rxn20798	CI
rxn20800	CI
rxn20801	MI
rxn20805	MI
rxn20814	Abstract
rxn20815	CI
rxn20816	Abstract
rxn20818	OBS
rxn20819	CI
rxn20821	Abstract
rxn20822	OBS
rxn20823	CI
rxn20824	CI
rxn20829	Abstract
rxn20830	Abstract
rxn20831	Abstract
rxn20832	Abstract
rxn20833	Abstract
rxn20835	Abstract
rxn20840	CI
rxn20841	CI
rxn20862	Abstract
rxn20863	Abstract
rxn20864	Abstract
rxn20865	Abstract
rxn20866	Abstract
rxn20867	Abstract
rxn20878	CI
rxn20882	Abstract
rxn20883	MI
rxn20884	MI
rxn20885	CI
rxn20889	MI
rxn20890	MI
rxn20895	Abstract
rxn20896	Abstract
rxn20898	CI
rxn20901	Abstract
rxn20910	OBS
rxn20919	CI
rxn20923	CI
rxn20925	CI
rxn20929	OBS
rxn20934	MI
rxn20935	MI
rxn20936	CI
rxn20937	CI
rxn20939	OBS
rxn20940	Abstract
rxn20941	OBS
rxn20942	Abstract
rxn20943	OBS
rxn20944	Abstract
rxn20945	OBS
rxn20946	Abstract
rxn20947	OBS
rxn20948	Abstract
rxn20949	OBS
rxn20950	Abstract
rxn20951	OBS
rxn20953	CI
rxn20959	Abstract
rxn20960	OBS
rxn20961	OBS
rxn20962	Abstract
rxn20963	OBS
rxn20964	CI
rxn20965	CI
rxn20966	CI
rxn20967	CI
rxn20968	OBS
rxn20969	MI
rxn20970	MI
rxn20971	MI
rxn20972	MI
rxn20975	CI
rxn20976	CI
rxn20977	CI
rxn20978	CI
rxn20979	CI
rxn20980	CI
rxn20981	CI
rxn20982	CI
rxn20986	OBS
rxn20987	CI
rxn20988	CI
rxn20989	CI
rxn20991	Abstract
rxn20992	OBS
rxn20994	Abstract
rxn20995	OBS
rxn20996	MI
rxn20997	Abstract
rxn20998	CI
rxn20999	CI
rxn21001	CI
rxn21002	CI
rxn21003	OBS
rxn21004	CI
rxn21005	CI
rxn21006	CI
rxn21007	CI
rxn21008	CI
rxn21009	CI
rxn21010	Abstract
rxn21011	Abstract
rxn21012	CI
rxn21013	CI
rxn21014	Abstract
rxn21015	CI
rxn21017	Abstract
rxn21018	Abstract
rxn21019	OBS
rxn21020	Abstract
rxn21021	Abstract
rxn21022	CI
rxn21023	CI
rxn21024	CI
rxn21026	CI
rxn21028	CI
rxn21030	CI
rxn21032	Abstract
rxn21034	Abstract
rxn21035	Abstract
rxn21037	MI
rxn21040	Abstract
rxn21041	MI
rxn21045	CI
rxn21046	MI
rxn21050	MI
rxn21053	MI
rxn21054	CI
rxn21055	CI
rxn21057	OBS
rxn21059	OBS
rxn21070	OBS
rxn21072	OBS
rxn21077	Abstract
rxn21078	CI
rxn21082	Abstract
rxn21083	CI
rxn21084	MI
rxn21088	CI
rxn21089	CI
rxn21090	CI
rxn21091	MI
rxn21096	Abstract
rxn21097	OBS
rxn21098	MI
rxn21099	CI
rxn21100	MI
rxn21101	MI
rxn21102	OBS
rxn21103	OBS
rxn21106	MI
rxn21110	CI
rxn21112	OBS
rxn21114	OBS
rxn21116	OBS
rxn21120	CI
rxn21123	CI
rxn21124	CI
rxn21126	MI
rxn21129	CI
rxn21130	MI
rxn21131	Abstract
rxn21132	OBS
rxn21133	Abstract
rxn21134	OBS
rxn21135	Abstract
rxn21137	Abstract
rxn21144	CI
rxn21145	Abstract
rxn21147	Abstract
rxn21148	Abstract
rxn21150	CI
rxn21152	OBS
rxn21153	OBS
rxn21154	CI
rxn21155	MI
rxn21156	CI
rxn21158	Abstract
rxn21159	Abstract
rxn21164	MI
rxn21166	MI
rxn21167	MI
rxn21171	MI
rxn21173	MI
rxn21174	MI
rxn21175	MI
rxn21176	MI
rxn21177	MI
rxn21179	Abstract
rxn21195	CI
rxn21206	CI
rxn21207	CI
rxn21208	CI
rxn21209	CI
rxn21210	OBS
rxn21211	OBS
rxn21212	OBS
rxn21213	OBS
rxn21214	OBS
rxn21215	OBS
rxn21216	OBS
rxn21219	CI
rxn21220	CI
rxn21221	CI
rxn21222	CI
rxn21223	CI
rxn21224	Abstract
rxn21228	CI
rxn21229	CI
rxn21231	OBS
rxn21233	OBS
rxn21236	Abstract
rxn21237	OBS
rxn21238	OBS
rxn21239	OBS
rxn21240	OBS
rxn21241	OBS
rxn21243	OBS
rxn21244	OBS
rxn21245	OBS
rxn21247	OBS
rxn21249	OBS
rxn21250	Abstract
rxn21258	Abstract
rxn21259	OBS
rxn21260	Abstract
rxn21262	Abstract
rxn21263	OBS
rxn21264	OBS
rxn21265	Abstract
rxn21272	OBS
rxn21274	OBS
rxn21280	CI
rxn21281	Abstract
rxn21287	CI
rxn21288	MI
rxn21289	MI
rxn21290	MI
rxn21291	Abstract
rxn21292	Abstract
rxn21294	CI
rxn21299	CI
rxn21303	OBS
rxn21304	MI
rxn21305	MI
rxn21306	CI
rxn21323	CI
rxn21325	OBS
rxn21326	MI
rxn21327	MI
rxn21330	Abstract
rxn21338	MI
rxn21339	MI
rxn21340	MI
rxn21341	Abstract
rxn21342	CI
rxn21350	Abstract
rxn21351	Abstract
rxn21352	CI
rxn21357	CI
rxn21358	CI
rxn21361	CI
rxn21362	CI
rxn21363	MI
rxn21364	MI
rxn21365	MI
rxn21366	MI
rxn21369	Abstract
rxn21370	Abstract
rxn21371	CI
rxn21372	CI
rxn21373	CI
rxn21375	CI
rxn21376	MI
rxn21379	OBS
rxn21381	Abstract
rxn21384	Abstract
rxn21389	CI
rxn21392	CI
rxn21393	CI
rxn21394	MI
rxn21395	MI
rxn21396	MI
rxn21397	MI
rxn21398	Abstract
rxn21399	MI
rxn21401	OBS
rxn21403	MI
rxn21405	Abstract
rxn21407	CI
rxn21409	CI
rxn21410	Abstract
rxn21411	Abstract
rxn21412	CI
rxn21413	Abstract
rxn21414	Abstract
rxn21415	Abstract
rxn21416	Abstract
rxn21419	CI
rxn21420	MI
rxn21426	MI
rxn21432	Abstract
rxn21436	MI
rxn21440	Abstract
rxn21441	Abstract
rxn21442	Abstract
rxn21443	Abstract
rxn21444	Abstract
rxn21445	Abstract
rxn21446	Abstract
rxn21447	Abstract
rxn21448	Abstract
rxn21449	Abstract
rxn21450	Abstract
rxn21451	Abstract
rxn21452	Abstract
rxn21453	Abstract
rxn21454	Abstract
rxn21455	Abstract
rxn21456	Abstract
rxn21457	CI
rxn21458	CI
rxn21460	Abstract
rxn21461	CI
rxn21462	Abstract
rxn21463	CI
rxn21464	CI
rxn21466	CI
rxn21467	CI
rxn21468	CI
rxn21469	Abstract
rxn21470	OBS
rxn21471	CI
rxn21472	Abstract
rxn21473	Abstract
rxn21474	Abstract
rxn21475	OBS
rxn21476	MI
rxn21477	Abstract
rxn21478	CI
rxn21487	MI
rxn21489	Abstract
